OID_,CID,view_zenith_mean_1,view_azimuth_mean_1,sun_azimuth_1,sun_zenith_1,B2_1,B3_1,B4_1,B5_1,B6_1,B7_1,B8A_1,B11_1,B12_1,flagsbyfiveall_1,lcdetail_fine_1,lcselectedint,LAI_1,CWC_1,CAB_1
,2,11.7092915,107.1835022,50.8868027,29.0615501,0.0141500,0.0337000,0.0181000,0.0716500,0.2161000,0.2629000,0.3017500,0.0992000,0.0371000,1,1.0000000,1,3.0203800,0.0112400,18.0410995
,2,10.0963535,108.3759308,50.6348991,28.9500008,0.0188000,0.0370000,0.0175000,0.0620000,0.2360000,0.2873000,0.3317000,0.1137000,0.0396000,1,1.0000000,1,3.0441301,0.0096100,19.1032600
,2,4.1046648,119.7888489,50.2313995,28.2091999,0.0089000,0.0202000,0.0101000,0.0337000,0.1684000,0.1959000,0.2388000,0.1046000,0.0409000,1,1.0000000,1,2.7435801,0.0086700,22.1842403
,2,5.4092278,87.7832794,50.7391014,28.1194992,0.0150000,0.0355000,0.0167000,0.0691000,0.2488000,0.3329000,0.3701000,0.1498000,0.0567000,1,1.0000000,1,2.7254000,0.0081900,22.0400295
,2,1.3909953,218.9579163,50.6811981,27.2458992,0.0121000,0.0312000,0.0129500,0.0637000,0.2409500,0.2975500,0.3330000,0.1359500,0.0501500,1,1.0000000,1,2.8757000,0.0077500,20.1045609
,2,2.2556517,249.3060455,49.9240990,27.4773998,0.0190000,0.0330000,0.0168000,0.0642000,0.2088000,0.2604000,0.2796000,0.1008000,0.0411000,1,1.0000000,1,2.6579900,0.0113500,19.7826195
,2,9.1025896,275.7226257,47.8874016,27.5310993,0.0182000,0.0367000,0.0152000,0.0651000,0.2568000,0.3211000,0.0000000,0.1350000,0.0519000,1,1.0000000,1,2.9295900,0.0079700,20.3877907
,2,7.5388365,111.0913010,49.6558990,29.1324005,0.0189000,0.0298000,0.0153000,0.0614000,0.2062000,0.2844000,0.3181000,0.1343000,0.0540000,1,1.0000000,1,2.9287400,0.0076000,20.9560795
,2,7.0663958,111.7824631,49.5429001,29.1254997,0.0160000,0.0402000,0.0185000,0.0761000,0.2731000,0.3417000,0.3795000,0.1619000,0.0701000,1,1.0000000,1,2.8753500,0.0073300,21.1498604
,2,2.7676249,129.0932312,51.4771004,27.2709007,0.0166000,0.0358000,0.0168000,0.0698000,0.2138000,0.2508000,0.2780000,0.0745000,0.0317000,1,1.0000000,1,2.8696499,0.0142000,17.1144791
,2,1.6103286,48.7982826,49.9765015,27.8833008,0.0147000,0.0324000,0.0140000,0.0672000,0.2524000,0.3270000,0.3407000,0.1505000,0.0635000,1,1.0000000,1,2.7916200,0.0078800,22.3687496
,2,6.4494495,295.0494385,49.8272018,26.8214493,0.0185500,0.0392500,0.0125000,0.0707500,0.2518000,0.2948500,0.3202500,0.0591500,0.0187500,1,1.0000000,1,2.9193201,0.0158700,16.8006496
,2,1.4724203,40.1722450,48.7603989,28.5879002,0.0204000,0.0355000,0.0143000,0.0579000,0.2200000,0.2844000,0.2958000,0.1251000,0.0526000,1,1.0000000,1,2.6015100,0.0094600,23.7096806
,2,7.7946010,110.7974701,50.3530006,28.7441998,0.0181000,0.0457000,0.0208000,0.0876000,0.3229000,0.3959000,0.4309000,0.1803000,0.0785000,1,1.0000000,1,2.7950399,0.0076500,22.7651997
,2,6.4494495,295.0494385,49.8272018,26.8214493,0.0203000,0.0353000,0.0164000,0.0684000,0.2277000,0.2621500,0.2995000,0.0833000,0.0308000,1,1.0000000,1,2.7449300,0.0138900,17.8772793
,2,2.6038373,130.5149231,48.7471008,28.8649006,0.0270000,0.0477000,0.0189000,0.0785000,0.3028000,0.3808000,0.4425000,0.1857000,0.0741000,1,1.0000000,1,3.4424300,0.0052700,17.9965706
,2,2.6692746,311.9770203,48.5556984,28.2383995,0.0182000,0.0302000,0.0227000,0.0590000,0.1670000,0.2074000,0.2291000,0.1018000,0.0509000,1,1.0000000,1,2.1157899,0.0139300,23.3021297
,2,2.0408254,245.4437561,48.5906982,28.3327007,0.0200000,0.0455000,0.0220000,0.0868000,0.2668000,0.3402000,0.3966000,0.1525000,0.0602000,1,1.0000000,1,3.4480901,0.0064400,15.1751299
,2,10.3086767,108.1933136,50.5488014,29.0368996,0.0170000,0.0344000,0.0154000,0.0710000,0.2305000,0.2851000,0.3222000,0.1264000,0.0464000,1,1.0000000,1,2.7375700,0.0098700,20.0106907
,2,2.8836927,127.8713074,51.3102989,27.3831005,0.0128000,0.0361000,0.0129000,0.0761000,0.2523000,0.3046000,0.3319000,0.1435000,0.0517000,1,1.0000000,1,2.5957501,0.0089700,20.3957996
,2,4.1806660,83.8225632,51.0555000,27.7380009,0.0098000,0.0249000,0.0087000,0.0497000,0.2079000,0.2671000,0.2909000,0.1245000,0.0484000,1,1.0000000,1,2.6944201,0.0085400,23.9066105
,2,6.1086755,295.6906128,48.5284004,27.6509991,0.0224000,0.0446000,0.0175000,0.0772000,0.2749000,0.3411000,0.0000000,0.1580000,0.0659000,1,1.0000000,1,2.7011099,0.0078600,20.1428909
,2,2.5550084,313.4028931,48.4073982,28.3547993,0.0126000,0.0306000,0.0149000,0.0647000,0.2221000,0.2845000,0.3237000,0.1324000,0.0515000,1,1.0000000,1,2.8351800,0.0085200,20.5045605
,2,2.6274223,312.4307556,48.8398018,28.0671997,0.0155000,0.0298000,0.0145000,0.0513000,0.1885000,0.2450000,0.2779000,0.1084000,0.0422000,1,1.0000000,1,2.8548601,0.0093700,20.5583897
,2,6.0692363,295.7869263,47.8106003,28.1131001,0.0246000,0.0449000,0.0172000,0.0753000,0.2894000,0.3883000,0.0000000,0.1527000,0.0627000,1,1.0000000,1,3.4498401,0.0062100,18.5551491
,2,8.8850594,92.7543564,49.6512985,29.3486004,0.0165000,0.0338000,0.0199000,0.0698000,0.2023000,0.2405000,0.2790000,0.1176000,0.0470000,1,1.0000000,1,2.3814499,0.0116700,20.9391804
,2,5.8740416,88.7987595,49.3334007,29.0512009,0.0300000,0.0485000,0.0269000,0.0896000,0.3161000,0.4028000,0.4444000,0.1685000,0.0726000,1,1.0000000,1,3.4324999,0.0065400,18.1154594
,2,4.4354701,84.8040237,50.7331009,27.9638004,0.0146000,0.0341000,0.0169000,0.0657000,0.2530000,0.3008000,0.3287000,0.1411000,0.0552000,1,1.0000000,1,2.5590799,0.0090400,21.8814106
,2,6.7676067,112.3525467,50.5672989,28.4486008,0.0324000,0.0568000,0.0332000,0.0874000,0.2403000,0.3018000,0.3216000,0.1350000,0.0600000,1,1.0000000,1,2.4177799,0.0118200,20.4235897
,2,8.7176456,275.3228760,47.9406013,27.5639992,0.0246000,0.0389000,0.0225000,0.0732000,0.2121000,0.2582000,0.0000000,0.1163000,0.0477000,1,1.0000000,1,2.7986400,0.0101200,17.5635891
,2,9.6134558,276.2012329,47.9854012,27.3810005,0.0166000,0.0360000,0.0159000,0.0630000,0.2759000,0.3639000,0.0000000,0.1570000,0.0622000,1,1.0000000,1,3.6808801,0.0052700,17.5645409
,2,2.2557354,249.2705383,49.4011993,27.7877502,0.0242000,0.0490000,0.0200500,0.0961000,0.3428000,0.4173500,0.4771000,0.1822000,0.0755500,1,1.0000000,1,3.2898800,0.0057300,16.8925896
,2,3.4053502,123.6243134,50.4286995,27.9741001,0.0153000,0.0386000,0.0153000,0.0760000,0.3079000,0.3775000,0.3966000,0.1585000,0.0582000,1,1.0000000,1,3.2924099,0.0065700,18.8277397
,2,2.0081186,244.5599670,49.9046021,27.5382004,0.0174500,0.0402500,0.0142500,0.0731500,0.3054000,0.3895500,0.4274500,0.1581500,0.0614500,1,1.0000000,1,3.6396999,0.0055500,17.1216202
,2,3.2827525,124.4911575,51.1225014,27.5562000,0.0141000,0.0339000,0.0152000,0.0661000,0.2855000,0.3555000,0.4035000,0.1566000,0.0559000,1,1.0000000,1,3.1903400,0.0063300,21.8154697
,2,2.9627752,127.1491547,51.3819008,27.3572998,0.0156000,0.0386000,0.0175000,0.0776000,0.2298000,0.2714000,0.3162000,0.1428000,0.0542000,1,1.0000000,1,2.4917400,0.0095200,19.6664505
,2,9.5314684,276.1376038,47.5494003,27.6721992,0.0230000,0.0396000,0.0163000,0.0698000,0.2193000,0.3157000,0.0000000,0.1305000,0.0489000,1,1.0000000,1,3.6393199,0.0064800,16.2560806
,2,6.4494495,295.0494385,49.8272018,26.8214493,0.0201000,0.0407500,0.0163500,0.0711500,0.2389000,0.3083000,0.3391500,0.1123500,0.0401000,1,1.0000000,1,3.2865500,0.0087000,17.1950302
,2,4.0404749,264.9679260,48.6352005,27.9335995,0.0196000,0.0285000,0.0137000,0.0421000,0.1424000,0.1784000,0.0000000,0.0639000,0.0256000,1,1.0000000,1,2.4194500,0.0158100,22.7777901
,2,10.7014380,291.0282593,47.6733017,27.3997002,0.0123000,0.0275000,0.0098000,0.0532000,0.2297000,0.3314000,0.0000000,0.1182000,0.0462000,1,1.0000000,1,4.6124001,0.0052900,14.8421497
,2,8.9776745,275.6018372,47.7374992,27.6483994,0.0269000,0.0452000,0.0230000,0.0816000,0.2503000,0.3156000,0.0000000,0.1342000,0.0520000,1,1.0000000,1,3.1057100,0.0083100,16.1106091
,2,6.6650081,294.7446899,49.3800011,27.0445995,0.0211000,0.0397000,0.0215000,0.0724000,0.2090000,0.2497000,0.2963000,0.1041000,0.0411000,1,1.0000000,1,2.7267201,0.0121600,17.5541801
,2,6.9253387,294.3503723,48.1366997,27.7569008,0.0139000,0.0211000,0.0095000,0.0402000,0.1809000,0.2672000,0.0000000,0.1039000,0.0400000,1,1.0000000,1,2.8197100,0.0094700,21.3746109
,2,7.4096422,111.3236160,50.3055992,28.7099991,0.0140000,0.0290000,0.0144000,0.0567000,0.1942000,0.2440000,0.2719000,0.1046000,0.0414000,1,1.0000000,1,2.9441700,0.0097200,19.9757900
,2,1.3407085,25.9726238,50.5457993,27.4543991,0.0139000,0.0294000,0.0117000,0.0567000,0.2363000,0.2914000,0.3346000,0.1404000,0.0548000,1,1.0000000,1,2.8767099,0.0076600,22.0443897
,2,7.5236478,293.5663757,49.2047997,27.0046005,0.0262000,0.0444000,0.0239000,0.0795000,0.2304000,0.2835000,0.3255000,0.1115000,0.0411000,1,1.0000000,1,2.8949201,0.0114400,17.1422691
,2,11.1717777,290.7963867,47.5513000,27.3952999,0.0188000,0.0364000,0.0179000,0.0741000,0.2364000,0.3031000,0.0000000,0.1428000,0.0565000,1,1.0000000,1,2.7787399,0.0082400,20.1093407
,2,8.2064428,274.7403259,47.8436012,27.7140999,0.0232000,0.0394000,0.0186000,0.0773000,0.2539000,0.3243000,0.0000000,0.1516000,0.0591000,1,1.0000000,1,2.9621301,0.0074500,17.8788795
,2,3.1761644,307.0979919,49.9128990,27.3218994,0.0235000,0.0424000,0.0235000,0.0769000,0.2313000,0.2772000,0.3095000,0.1386000,0.0581000,1,1.0000000,1,2.1854401,0.0112500,22.0547409
,2,4.3903780,84.5243683,48.9279022,29.0595512,0.0339000,0.0556500,0.0313500,0.0987500,0.3509500,0.4314000,0.4654500,0.1919500,0.0768000,1,1.0000000,1,3.3209600,0.0059800,18.5738297
,2,2.0079277,244.5235138,49.3833008,27.8486996,0.0201000,0.0430000,0.0171000,0.0811000,0.2907000,0.3712000,0.4122000,0.1532000,0.0614000,1,1.0000000,1,3.0371101,0.0072600,19.4692192
,2,2.2354200,67.1020203,51.2131996,27.3138008,0.0187000,0.0306000,0.0199000,0.0585000,0.1898000,0.2410000,0.2828000,0.1000000,0.0342000,1,1.0000000,1,2.8499601,0.0111700,20.5760002
,2,7.4974928,111.1688309,49.8702011,28.9911003,0.0105000,0.0263000,0.0131000,0.0503000,0.1540000,0.2042000,0.2340000,0.0981000,0.0436000,1,1.0000000,1,2.3914499,0.0117700,24.9335995
,2,3.8159869,121.2192307,51.3126984,27.5389004,0.0141000,0.0369000,0.0150000,0.0764000,0.2801000,0.3621000,0.4084000,0.1636000,0.0615000,1,1.0000000,1,3.3874099,0.0060100,18.4739304
,2,7.7946010,110.7974701,50.3530006,28.7441998,0.0142000,0.0368000,0.0130000,0.0669000,0.2848000,0.3483000,0.4069000,0.1575000,0.0615000,1,1.0000000,1,3.4564199,0.0054100,20.3929501
,2,11.8180542,290.5116882,46.7998009,27.7705002,0.0372000,0.0433000,0.0182000,0.0618000,0.2377000,0.3192000,0.0000000,0.1225000,0.0449000,1,1.0000000,1,3.1591001,0.0086000,16.8909492
,2,8.0581169,92.0454788,51.2989998,28.2224007,0.0146000,0.0395000,0.0185000,0.0770000,0.2718000,0.3413000,0.3787000,0.1353000,0.0505000,1,1.0000000,1,3.1955099,0.0082700,18.4632492
,2,3.7324116,121.6609192,51.2416992,27.5648003,0.0125000,0.0374000,0.0172000,0.0781000,0.2673000,0.3524000,0.3873000,0.1509000,0.0574000,1,1.0000000,1,3.2978001,0.0068200,18.5660400
,2,8.0581169,92.0454788,51.2989998,28.2224007,0.0098000,0.0345000,0.0144000,0.0757000,0.2470000,0.3226000,0.3498000,0.1218000,0.0493000,1,1.0000000,1,3.1506200,0.0089000,18.5415707
,2,6.5557156,112.7338486,50.6558990,28.3618507,0.0184000,0.0515000,0.0192500,0.0954500,0.3329500,0.4001500,0.4344500,0.1714500,0.0665500,1,1.0000000,1,2.9684601,0.0071800,20.3717499
,2,3.1761644,307.0979919,49.9128990,27.3218994,0.0167000,0.0252000,0.0146000,0.0541000,0.1556000,0.2091000,0.2337000,0.0988000,0.0395000,1,1.0000000,1,2.4978900,0.0122700,22.6610603
,2,5.2388592,87.3444748,50.6016006,28.1720009,0.0147000,0.0371000,0.0176000,0.0792000,0.2753000,0.3391000,0.3831000,0.1688000,0.0644000,1,1.0000000,1,3.4475200,0.0062800,18.0683804
,2,2.4171591,85.4401169,50.0556984,28.0121002,0.0182000,0.0374000,0.0190000,0.0723000,0.2550000,0.3290000,0.3722000,0.1509000,0.0596000,1,1.0000000,1,2.9531801,0.0075000,20.5407104
,2,10.7762699,107.8276901,50.6614990,29.0450001,0.0169000,0.0283000,0.0201000,0.0601000,0.1786000,0.2215000,0.2538000,0.1052000,0.0409000,1,1.0000000,1,2.4405100,0.0126700,22.2781200
,2,3.4449472,123.3969269,51.2644997,27.5042000,0.0164000,0.0389000,0.0158000,0.0791000,0.2983000,0.4131000,0.4486000,0.1760000,0.0652000,1,1.0000000,1,3.8484800,0.0052000,16.6834297
,2,10.3154621,291.2328491,47.7270012,27.4325008,0.0145000,0.0278000,0.0121000,0.0570000,0.2106000,0.2812000,0.0000000,0.1179000,0.0471000,1,1.0000000,1,3.6249101,0.0059500,16.0536003
,2,2.8987513,309.5167236,48.8562012,28.0062504,0.0253500,0.0420000,0.0269500,0.0703500,0.2090500,0.2642500,0.2988000,0.1179500,0.0501500,1,1.0000000,1,2.6785600,0.0103500,20.7295303
,2,3.4175966,305.3707275,49.7022018,27.4025002,0.0257000,0.0475000,0.0239000,0.0824000,0.2608000,0.3264000,0.3600000,0.1379000,0.0557000,1,1.0000000,1,2.9398799,0.0087800,18.1769791
,2,7.0258722,111.8295441,49.2668991,29.2945004,0.0210000,0.0411000,0.0204000,0.0806000,0.3172000,0.4023000,0.4554000,0.1602000,0.0599000,1,1.0000000,1,3.8956201,0.0059900,16.3117695
,2,11.3282042,107.4355774,50.8406982,29.0270500,0.0153000,0.0309000,0.0178000,0.0659000,0.2148000,0.2724500,0.3100500,0.1115000,0.0417000,1,1.0000000,1,2.8866301,0.0102100,19.7948895
,2,11.3260841,107.4177628,50.3404007,29.3323002,0.0175000,0.0308000,0.0141000,0.0609000,0.2169000,0.2566000,0.2922000,0.0748000,0.0276000,1,1.0000000,1,3.0968399,0.0123900,18.7133408
,2,1.6851605,235.5870819,48.7078018,28.3383999,0.0208000,0.0421000,0.0207000,0.0864000,0.2571000,0.3248000,0.3551000,0.1169000,0.0445000,1,1.0000000,1,3.2444999,0.0087600,15.5761299
,2,9.5686760,276.1843262,48.7994003,26.8920994,0.0179000,0.0273000,0.0136000,0.0446000,0.1721000,0.2052000,0.2409000,0.0561000,0.0209000,1,1.0000000,1,3.8762701,0.0109400,15.3602896
,2,3.4992216,304.8406982,49.6323013,27.4295006,0.0183000,0.0359000,0.0192000,0.0696000,0.2153000,0.2612000,0.2941000,0.1136000,0.0456000,1,1.0000000,1,2.6152000,0.0108700,19.5363197
,2,1.4304988,222.2660370,49.5522995,27.8890991,0.0226000,0.0429000,0.0195000,0.0780000,0.3072000,0.3740000,0.4188000,0.1638000,0.0613000,1,1.0000000,1,3.6250000,0.0060000,15.3251400
,2,7.1947069,111.5731583,49.3960991,29.2402992,0.0298000,0.0536000,0.0286000,0.0950000,0.3008000,0.3740000,0.4097000,0.1743000,0.0730000,1,1.0000000,1,2.8186400,0.0079400,20.3672600
,2,5.2803321,87.4091110,49.3672981,28.9295998,0.0365000,0.0545000,0.0325000,0.0928000,0.2584000,0.3177000,0.3637000,0.1361000,0.0550000,1,1.0000000,1,2.9621601,0.0097300,16.0398998
,2,5.7899141,88.6691132,50.7869987,28.1539001,0.0132000,0.0365000,0.0158000,0.0733000,0.2488000,0.3209000,0.3436000,0.1577000,0.0658000,1,1.0000000,1,2.4658599,0.0086400,23.4067097
,2,3.6909342,121.8654709,50.9370003,27.7296009,0.0150000,0.0339000,0.0126000,0.0628000,0.2602000,0.3282000,0.3535000,0.1406000,0.0552000,1,1.0000000,1,2.6837599,0.0085700,21.1727009
,2,8.5792456,92.4983215,49.6685982,29.2877998,0.0193000,0.0414000,0.0179000,0.0779000,0.3006000,0.3783000,0.4260000,0.1660000,0.0623000,1,1.0000000,1,3.3156800,0.0066700,18.4493103
,2,5.2803321,87.4091110,49.3672981,28.9295998,0.0296000,0.0483000,0.0247000,0.0907000,0.2885000,0.3467000,0.3894000,0.1472000,0.0553000,1,1.0000000,1,3.0000300,0.0085200,16.3987503
,2,10.0158195,108.4026031,49.5829010,29.5916996,0.0201000,0.0417000,0.0188000,0.0759000,0.2724000,0.3433000,0.3865000,0.1695000,0.0671000,1,1.0000000,1,2.7452800,0.0079000,22.6293907
,2,1.6011300,232.0544434,49.0588989,28.1403008,0.0158000,0.0402000,0.0192000,0.0828000,0.2557000,0.3160000,0.3538000,0.1270000,0.0490000,1,1.0000000,1,2.8675399,0.0090000,18.4478703
,2,11.7922001,107.0997696,49.9621010,29.6471004,0.0191000,0.0350000,0.0185000,0.0674000,0.2370000,0.2887000,0.3347000,0.1488000,0.0611000,1,1.0000000,1,2.3698101,0.0093500,22.7584400
,2,9.7767620,93.4348297,50.0884018,29.2220993,0.0216000,0.0387000,0.0227000,0.0734000,0.2233000,0.2714000,0.3177000,0.1346000,0.0555000,1,1.0000000,1,2.6575601,0.0099500,20.1690102
,2,9.0161648,275.6346130,47.9553986,27.5030003,0.0186000,0.0390000,0.0159000,0.0735000,0.2318000,0.2916000,0.0000000,0.1372000,0.0526000,1,1.0000000,1,3.2283900,0.0068200,18.5182095
,2,1.7234906,236.3615570,51.0354996,26.9591007,0.0216000,0.0426000,0.0220000,0.0864000,0.2419000,0.2921000,0.3304000,0.1431000,0.0565000,1,1.0000000,1,2.3913200,0.0103600,19.4010296
,2,5.2159119,269.2092896,50.2910995,26.7556992,0.0201000,0.0400000,0.0143000,0.0761000,0.2821000,0.3398000,0.3980000,0.1137000,0.0414000,1,1.0000000,1,4.0758400,0.0070900,12.9303999
,2,2.7461624,311.1253052,48.4891014,28.2660999,0.0154000,0.0340000,0.0162000,0.0686000,0.2351000,0.2979000,0.3291000,0.1278000,0.0511000,1,1.0000000,1,3.0478401,0.0083600,17.8656597
,2,3.6833360,121.7284698,48.8950005,28.9652996,0.0373000,0.0591000,0.0271000,0.1052000,0.3462000,0.4345000,0.4964000,0.1922000,0.0740000,1,1.0000000,1,2.8576000,0.0072500,21.0694904
,2,11.1717777,290.7963867,47.5513000,27.3952999,0.0180000,0.0331000,0.0140000,0.0681000,0.2715000,0.3474000,0.0000000,0.1426000,0.0522000,1,1.0000000,1,3.2204299,0.0070600,18.4559803
,2,5.4898529,87.9264297,49.2849998,29.0174999,0.0247000,0.0486000,0.0229000,0.0952000,0.3267000,0.4204000,0.4386000,0.1952000,0.0811000,1,1.0000000,1,2.5111599,0.0082600,23.5432091
,2,3.4200342,305.4078369,48.1730003,28.3441010,0.0199000,0.0340000,0.0176000,0.0703000,0.2362000,0.3021000,0.3441000,0.1251000,0.0503000,1,1.0000000,1,2.8363099,0.0083200,20.5618401
,2,1.3909953,218.9579163,50.6811981,27.2458992,0.0136500,0.0309500,0.0123000,0.0606500,0.2413500,0.2854500,0.3210500,0.1353500,0.0519500,1,1.0000000,1,2.6188700,0.0094000,22.0751991
,2,7.5840831,111.0140762,49.4439011,29.2740993,0.0338000,0.0593000,0.0391000,0.0979000,0.2774000,0.3381000,0.3813000,0.1573000,0.0686000,1,1.0000000,1,2.6670899,0.0099200,19.0133209
,2,6.0636654,295.7301636,49.8789520,26.8553505,0.0268000,0.0450000,0.0217500,0.0775000,0.2557500,0.2920500,0.3243000,0.0958000,0.0390000,1,1.0000000,1,2.8683200,0.0125100,16.3474102
,2,1.3834637,31.6409035,48.8424988,28.4995003,0.0212000,0.0341000,0.0139000,0.0634000,0.2547000,0.3186000,0.3648000,0.1569000,0.0612000,1,1.0000000,1,2.9665000,0.0069200,21.5505695
,2,8.8850594,92.7543564,49.6512985,29.3486004,0.0152000,0.0332000,0.0198000,0.0682000,0.1958000,0.2347000,0.2681000,0.1128000,0.0456000,1,1.0000000,1,2.3299601,0.0122100,21.4111404
,2,9.1420069,275.7789307,49.1544991,26.7549000,0.0254000,0.0440000,0.0279000,0.0823000,0.2200000,0.2759000,0.3126000,0.1218000,0.0456000,1,1.0000000,1,2.6831801,0.0108100,17.5577602
,2,10.2303858,291.2818604,47.7952003,27.4043007,0.0181000,0.0351000,0.0145000,0.0682000,0.2442000,0.3163000,0.0000000,0.1282000,0.0485000,1,1.0000000,1,3.6474900,0.0067900,16.1091194
,2,7.4487991,111.2544632,50.0867004,28.8502998,0.0207000,0.0447000,0.0204000,0.0893000,0.3046000,0.3700000,0.3966000,0.1684000,0.0725000,1,1.0000000,1,2.5676799,0.0090600,19.8660793
,2,2.9336839,309.0103760,50.6683006,26.9344997,0.0196000,0.0412000,0.0186000,0.0819000,0.2508000,0.3136000,0.3569000,0.1418000,0.0525000,1,1.0000000,1,3.0860901,0.0077600,17.6466503
,2,3.8545003,120.9921494,51.0775986,27.6774006,0.0155000,0.0362000,0.0160000,0.0712000,0.2761000,0.3426000,0.3655000,0.1668000,0.0651000,1,1.0000000,1,2.6813600,0.0074200,22.9814701
,2,4.7083554,267.6412354,50.1769981,26.9037991,0.0229000,0.0408000,0.0165000,0.0853000,0.2749000,0.3418000,0.3661000,0.1584000,0.0599000,1,1.0000000,1,2.7168601,0.0079200,19.7913208
,2,5.1719136,269.1484070,49.5166016,27.2064991,0.0204000,0.0376000,0.0134000,0.0631000,0.2480000,0.3305000,0.3605000,0.1214000,0.0408000,1,1.0000000,1,3.3337300,0.0078600,18.5501003
,2,6.0493240,113.7439880,50.7659988,28.2145004,0.0150000,0.0367000,0.0163000,0.0738000,0.2851000,0.3386000,0.3827000,0.1537000,0.0582000,1,1.0000000,1,2.9180701,0.0078000,21.0550404
,2,5.5978546,270.2159424,50.2397995,26.7215996,0.0202000,0.0429000,0.0166000,0.0833000,0.2523000,0.3151000,0.3567000,0.1167000,0.0427000,1,1.0000000,1,3.3164899,0.0087900,14.6786604
,2,2.7046285,311.5485535,49.8036003,27.4703007,0.0163000,0.0308000,0.0166000,0.0544000,0.1694000,0.2075000,0.2308000,0.0968000,0.0397000,1,1.0000000,1,2.3393600,0.0127900,22.4907608
,2,7.9032183,274.3419800,48.3347015,27.4573002,0.0167000,0.0374000,0.0155000,0.0708000,0.2433000,0.3097000,0.0000000,0.1477000,0.0572000,1,1.0000000,1,2.8710499,0.0073000,20.3205109
,2,5.9198475,88.9485931,50.6288986,28.2670002,0.0072000,0.0196000,0.0083000,0.0528000,0.1959000,0.2665000,0.3031000,0.1259000,0.0469000,1,1.0000000,1,2.9219100,0.0074800,21.9699097
,2,11.5551310,290.6230774,46.9991989,27.6842995,0.0255000,0.0409000,0.0187000,0.0744000,0.2825000,0.3749000,0.0000000,0.1575000,0.0609000,1,1.0000000,1,4.0805602,0.0052900,15.4333401
,2,6.5557156,112.7338486,50.6558990,28.3618507,0.0136000,0.0354000,0.0165000,0.0569000,0.1903000,0.2391000,0.2817000,0.1278500,0.0523000,1,1.0000000,1,2.5401101,0.0092900,22.5334702
,2,7.4542713,111.2046967,49.5908012,29.1592999,0.0081000,0.0231000,0.0121000,0.0544000,0.2382000,0.3070000,0.3406000,0.1453000,0.0596000,1,1.0000000,1,3.9114001,0.0052300,17.1329498
,2,8.9776745,275.6018372,47.7374992,27.6483994,0.0248000,0.0407000,0.0251000,0.0739000,0.2248000,0.2714000,0.0000000,0.1292000,0.0503000,1,1.0000000,1,2.7598200,0.0091000,18.9729996
,2,7.8220820,274.2479858,47.8964996,27.7469997,0.0243000,0.0432000,0.0204000,0.0726000,0.2288000,0.2643000,0.0000000,0.1157000,0.0421000,1,1.0000000,1,3.3137000,0.0085800,15.5915298
,2,4.5023584,266.9409790,48.5162010,27.9279995,0.0119000,0.0206000,0.0146000,0.0443000,0.1345000,0.1663000,0.0000000,0.0769000,0.0333000,1,1.0000000,1,2.0883801,0.0153900,26.0706291
,2,2.0753877,246.0835571,48.8069000,28.1889992,0.0174000,0.0395000,0.0161000,0.0726000,0.2506000,0.3188000,0.3648000,0.1560000,0.0630000,1,1.0000000,1,3.0086200,0.0067800,19.2691803
,2,9.1846676,275.8226929,48.8526001,26.9255009,0.0135000,0.0277000,0.0113000,0.0564000,0.2247000,0.2889000,0.3160000,0.0753000,0.0249000,1,1.0000000,1,3.5903001,0.0107600,16.5265007
,2,8.3798656,274.9527893,47.7090988,27.7705002,0.0275000,0.0388000,0.0191000,0.0616000,0.2235000,0.2714000,0.0000000,0.1294000,0.0491000,1,1.0000000,1,3.0687101,0.0078800,19.4752808
,2,8.8064432,275.4202881,47.8726997,27.5921001,0.0128000,0.0179000,0.0102000,0.0437000,0.1638000,0.2143000,0.0000000,0.1013000,0.0387000,1,1.0000000,1,3.5849400,0.0065600,16.9432793
,2,9.4789009,93.2025223,49.6169014,29.4701004,0.0133000,0.0309000,0.0156000,0.0692000,0.2302000,0.2781000,0.3086000,0.1402000,0.0584000,1,1.0000000,1,2.4398799,0.0095500,22.6156502
,2,3.0035224,126.6977692,50.0853004,28.1068993,0.0147000,0.0421000,0.0213000,0.0770000,0.2160000,0.2659000,0.2815000,0.1346000,0.0524000,1,1.0000000,1,2.1668799,0.0116700,23.1041794
,2,2.2422438,66.9650116,50.1441002,27.9246998,0.0278000,0.0553000,0.0268000,0.1060000,0.3534000,0.4375000,0.4980000,0.2016000,0.0774000,1,1.0000000,1,2.6922700,0.0073700,20.6505699
,2,2.0130987,244.3960571,50.9856987,26.9246006,0.0174000,0.0289000,0.0147000,0.0560000,0.2127000,0.2558000,0.2863000,0.0919000,0.0361000,1,1.0000000,1,2.8745799,0.0111200,19.3448296
,2,1.2613077,191.9052429,50.8736000,27.2277985,0.0143000,0.0423000,0.0153000,0.0787000,0.2702500,0.3291500,0.3690000,0.1485000,0.0582500,1,1.0000000,1,2.9914701,0.0069400,18.3847408
,2,8.0368557,274.5253906,47.9786987,27.6578999,0.0181000,0.0328000,0.0158000,0.0661000,0.2121000,0.2555000,0.0000000,0.1151000,0.0443000,1,1.0000000,1,2.4659500,0.0126000,21.6174908
,2,2.6662703,311.9956665,49.5758018,27.6119003,0.0226000,0.0403000,0.0190000,0.0727000,0.2852000,0.3762000,0.4116000,0.1685000,0.0658000,1,1.0000000,1,2.5891099,0.0078500,21.9136906
